action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,,613920,[],CHEMBL843948,Inhibition of the tyrosine kinase activity of the product encoded by pp60 v-src.,B,,,BAO_0000190,BAO_0000357,single protein format,NC(=O)CCC1C(S)=Nc2ccccc21,,,CHEMBL1127622,J Med Chem,1994.0,"{'bei': '25.87', 'le': '0.52', 'lle': '3.69', 'sei': '10.28'}",CHEMBL155607,,CHEMBL155607,5.70,0,http://www.openphacts.org/units/Nanomolar,305899,=,1,1,=,,IC50,nM,,2000.0,CHEMBL267,Homo sapiens,Tyrosine-protein kinase SRC,9606,,,IC50,uM,UO_0000065,,2.0
,,614439,[],CHEMBL821541,Concentration of compound required for inhibiting the binding of the fluorescent probe to the c-Src tyrosine kinase SH2 domain by 50%,B,,,BAO_0000190,BAO_0000357,single protein format,CC[C@@H](C)[C@H](NC(=O)[C@@H]1CCC(=O)N[C@@H](Cc2ccc(OP(=O)(O)O)cc2)C(=O)N[C@@H](CCC(=O)O)C(=O)N1)C(=O)O,,,CHEMBL1148323,J Med Chem,2004.0,"{'bei': '8.51', 'le': '0.17', 'lle': '5.80', 'sei': '2.03'}",CHEMBL1790807,,CHEMBL1790807,5.23,0,http://www.openphacts.org/units/Nanomolar,199364,=,1,1,=,,IC50,nM,,5900.0,CHEMBL267,Homo sapiens,Tyrosine-protein kinase SRC,9606,,,IC50,uM,UO_0000065,,5.9
,,615188,[],CHEMBL822438,Inhibition of cellular oncogene pp60 c-src,B,,,BAO_0000190,BAO_0000357,single protein format,COc1ccc2c(c1)Nc1ncnc(O)c1C2,,,CHEMBL1128884,Bioorg Med Chem Lett,1995.0,"{'bei': '27.49', 'le': '0.51', 'lle': '4.46', 'sei': '9.37'}",CHEMBL266404,,CHEMBL266404,6.30,0,http://www.openphacts.org/units/Nanomolar,1207,=,1,1,=,,IC50,nM,,500.0,CHEMBL267,Homo sapiens,Tyrosine-protein kinase SRC,9606,,,IC50,uM,UO_0000065,,0.5
,,615812,[],CHEMBL821541,Concentration of compound required for inhibiting the binding of the fluorescent probe to the c-Src tyrosine kinase SH2 domain by 50%,B,,,BAO_0000190,BAO_0000357,single protein format,CC[C@@H](C)[C@H](NC(=O)[C@H](CCC(=O)O)NC(=O)CC[C@@H]1NC(=O)[C@H](Cc2ccc(OP(=O)(O)O)cc2)NC1=O)C(=O)O,,,CHEMBL1148323,J Med Chem,2004.0,"{'bei': '9.63', 'le': '0.19', 'lle': '6.49', 'sei': '2.30'}",CHEMBL1790811,,CHEMBL1790811,5.92,0,http://www.openphacts.org/units/Nanomolar,199348,=,1,1,=,,IC50,nM,,1200.0,CHEMBL267,Homo sapiens,Tyrosine-protein kinase SRC,9606,,,IC50,uM,UO_0000065,,1.2
,,615813,[],CHEMBL821541,Concentration of compound required for inhibiting the binding of the fluorescent probe to the c-Src tyrosine kinase SH2 domain by 50%,B,,,BAO_0000190,BAO_0000357,single protein format,CC[C@@H](C)[C@H](NC(=O)[C@H](CCC(=O)O)NC(=O)C[C@H](NC(=O)[C@@H](N)Cc1ccc(OP(=O)(O)O)cc1)C(=O)O)C(=O)O,,,CHEMBL1148323,J Med Chem,2004.0,,CHEMBL1790817,,CHEMBL1790817,,0,http://www.openphacts.org/units/Nanomolar,199356,>,1,1,>,,IC50,nM,,100000.0,CHEMBL267,Homo sapiens,Tyrosine-protein kinase SRC,9606,,,IC50,uM,UO_0000065,,100.0
,,616609,[],CHEMBL805361,Inhibition of Src-mediated dentine resorption in rabbit-osteoclast assay,F,,,BAO_0000190,BAO_0000221,tissue-based format,N[C@H]1CC[C@H](Nc2nc(Nc3ccc(C(P(=O)(O)O)P(=O)(O)O)cc3)c3ncn(C4CCCC4)c3n2)CC1,,,CHEMBL1136209,Bioorg Med Chem Lett,2003.0,,CHEMBL3085230,,CHEMBL3085230,4.66,0,http://www.openphacts.org/units/Nanomolar,194618,=,1,1,=,,IC50,nM,,22000.0,CHEMBL267,Homo sapiens,Tyrosine-protein kinase SRC,9606,,,IC50,uM,UO_0000065,,22.0
,,617189,[],CHEMBL821541,Concentration of compound required for inhibiting the binding of the fluorescent probe to the c-Src tyrosine kinase SH2 domain by 50%,B,,,BAO_0000190,BAO_0000357,single protein format,CC[C@@H](C)[C@H](NC(=O)CC[C@H](NC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H](N)Cc1ccc(OP(=O)(O)O)cc1)C(=O)O)C(=O)O,,,CHEMBL1148323,J Med Chem,2004.0,,CHEMBL1790813,,CHEMBL1790813,,0,http://www.openphacts.org/units/Nanomolar,199350,>,1,1,>,,IC50,nM,,100000.0,CHEMBL267,Homo sapiens,Tyrosine-protein kinase SRC,9606,,,IC50,uM,UO_0000065,,100.0
,,618172,[],CHEMBL843948,Inhibition of the tyrosine kinase activity of the product encoded by pp60 v-src.,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(CC1C(S)=Nc2ccccc21)NCc1ccccc1,,,CHEMBL1127622,J Med Chem,1994.0,"{'bei': '18.54', 'le': '0.36', 'lle': '2.04', 'sei': '13.25'}",CHEMBL155389,,CHEMBL155389,5.50,0,http://www.openphacts.org/units/Nanomolar,305900,=,1,1,=,,IC50,nM,,3200.0,CHEMBL267,Homo sapiens,Tyrosine-protein kinase SRC,9606,,,IC50,uM,UO_0000065,,3.2
,,618206,[],CHEMBL843948,Inhibition of the tyrosine kinase activity of the product encoded by pp60 v-src.,B,,,BAO_0000190,BAO_0000357,single protein format,CNC(=O)CCc1c(SSc2[nH]c3ccccc3c2CCC(=O)NC)[nH]c2ccccc12,,,CHEMBL1127622,J Med Chem,1994.0,"{'bei': '13.13', 'le': '0.26', 'lle': '1.31', 'sei': '6.82'}",CHEMBL345203,,CHEMBL345203,6.12,0,http://www.openphacts.org/units/Nanomolar,305916,=,1,1,=,,IC50,nM,,750.0,CHEMBL267,Homo sapiens,Tyrosine-protein kinase SRC,9606,,,IC50,uM,UO_0000065,,0.75
,,618240,[],CHEMBL816861,In vitro inhibition of the c-src tyrosine kinase activity in A431 membranes using angiotensin II as phosphate acceptor as substrate,B,,,BAO_0000190,BAO_0000249,cell membrane format,N#CC(Cc1ccc(O)c(O)c1)C(=N)S,,,CHEMBL1128740,J Med Chem,1995.0,,CHEMBL78249,TRYPHOSTIN,CHEMBL78249,,0,http://www.openphacts.org/units/Nanomolar,145226,>,1,1,>,,IC50,nM,,100000.0,CHEMBL267,Homo sapiens,Tyrosine-protein kinase SRC,9606,,,IC50,uM,UO_0000065,,100.0
,,619216,[],CHEMBL822438,Inhibition of cellular oncogene pp60 c-src,B,,,BAO_0000190,BAO_0000357,single protein format,Oc1cc(Nc2ccccc2)ncn1,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1128884,Bioorg Med Chem Lett,1995.0,,CHEMBL7052,,CHEMBL7052,,0,http://www.openphacts.org/units/Nanomolar,1203,=,1,1,=,,IC50,nM,,1550000.0,CHEMBL267,Homo sapiens,Tyrosine-protein kinase SRC,9606,,,IC50,uM,UO_0000065,,1550.0
,,620372,[],CHEMBL805361,Inhibition of Src-mediated dentine resorption in rabbit-osteoclast assay,F,,,BAO_0000190,BAO_0000221,tissue-based format,CN(C)CCNc1nc(Nc2ccccc2)c2ncn(C3CCCC3)c2n1,,,CHEMBL1136209,Bioorg Med Chem Lett,2003.0,,CHEMBL102976,,CHEMBL102976,5.01,0,http://www.openphacts.org/units/Nanomolar,194620,=,1,1,=,,IC50,nM,,9810.0,CHEMBL267,Homo sapiens,Tyrosine-protein kinase SRC,9606,,,IC50,uM,UO_0000065,,9.81
,,620608,[],CHEMBL816861,In vitro inhibition of the c-src tyrosine kinase activity in A431 membranes using angiotensin II as phosphate acceptor as substrate,B,,,BAO_0000190,BAO_0000249,cell membrane format,CN(C)CCC(=O)c1ccc(OCc2ccccc2)cc1.Cl,,,CHEMBL1128740,J Med Chem,1995.0,,CHEMBL544770,,CHEMBL1193376,,0,http://www.openphacts.org/units/Nanomolar,145232,>,1,1,>,,IC50,nM,,100000.0,CHEMBL267,Homo sapiens,Tyrosine-protein kinase SRC,9606,,,IC50,uM,UO_0000065,,100.0
,,621697,[],CHEMBL843948,Inhibition of the tyrosine kinase activity of the product encoded by pp60 v-src.,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(Cc1c(SSc2[nH]c3ccccc3c2CC(=O)NCc2ccccc2)[nH]c2ccccc12)NCc1ccccc1,,,CHEMBL1127622,J Med Chem,1994.0,"{'bei': '9.17', 'le': '0.18', 'lle': '-1.75', 'sei': '6.04'}",CHEMBL435831,,CHEMBL435831,5.42,0,http://www.openphacts.org/units/Nanomolar,305911,=,1,1,=,,IC50,nM,,3800.0,CHEMBL267,Homo sapiens,Tyrosine-protein kinase SRC,9606,,,IC50,uM,UO_0000065,,3.8
,,621732,[],CHEMBL816861,In vitro inhibition of the c-src tyrosine kinase activity in A431 membranes using angiotensin II as phosphate acceptor as substrate,B,,,BAO_0000190,BAO_0000249,cell membrane format,Cl.O=C(CCN1CCOCC1)c1ccc(OCc2ccccc2)cc1,,,CHEMBL1128740,J Med Chem,1995.0,,CHEMBL542893,,CHEMBL1191752,,0,http://www.openphacts.org/units/Nanomolar,145239,>,1,1,>,,IC50,nM,,100000.0,CHEMBL267,Homo sapiens,Tyrosine-protein kinase SRC,9606,,,IC50,uM,UO_0000065,,100.0
,,621738,[],CHEMBL816861,In vitro inhibition of the c-src tyrosine kinase activity in A431 membranes using angiotensin II as phosphate acceptor as substrate,B,,,BAO_0000190,BAO_0000249,cell membrane format,CN(C)CC(CSc1ccccc1)C(=O)c1ccc(OCc2ccccc2)cc1.Cl,,,CHEMBL1128740,J Med Chem,1995.0,,CHEMBL540292,,CHEMBL1190159,,0,http://www.openphacts.org/units/Nanomolar,145237,>,1,1,>,,IC50,nM,,50000.0,CHEMBL267,Homo sapiens,Tyrosine-protein kinase SRC,9606,,,IC50,uM,UO_0000065,,50.0
,,622111,[],CHEMBL821541,Concentration of compound required for inhibiting the binding of the fluorescent probe to the c-Src tyrosine kinase SH2 domain by 50%,B,,,BAO_0000190,BAO_0000357,single protein format,CC[C@@H](C)[C@H](NC(=O)[C@H](CCC(=O)O)NC(=O)CC[C@H](NC(=O)[C@@H](N)Cc1ccc(OP(=O)(O)O)cc1)C(=O)O)C(=O)O,,,CHEMBL1148323,J Med Chem,2004.0,,CHEMBL1790812,,CHEMBL1790812,,0,http://www.openphacts.org/units/Nanomolar,199349,>,1,1,>,,IC50,nM,,100000.0,CHEMBL267,Homo sapiens,Tyrosine-protein kinase SRC,9606,,,IC50,uM,UO_0000065,,100.0
,,622112,[],CHEMBL821541,Concentration of compound required for inhibiting the binding of the fluorescent probe to the c-Src tyrosine kinase SH2 domain by 50%,B,,,BAO_0000190,BAO_0000357,single protein format,CC[C@@H](C)[C@H](NC(=O)CC[C@H](NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](Cc1ccc(OP(=O)(O)O)cc1)NC(C)=O)C(=O)O)C(=O)O,,,CHEMBL1148323,J Med Chem,2004.0,"{'bei': '6.07', 'le': '0.12', 'lle': '4.57', 'sei': '1.39'}",CHEMBL1790804,,CHEMBL1790804,4.09,0,http://www.openphacts.org/units/Nanomolar,199359,=,1,1,=,,IC50,nM,,80700.0,CHEMBL267,Homo sapiens,Tyrosine-protein kinase SRC,9606,,,IC50,uM,UO_0000065,,80.7
,,622993,[],CHEMBL843948,Inhibition of the tyrosine kinase activity of the product encoded by pp60 v-src.,B,,,BAO_0000190,BAO_0000357,single protein format,COC(=O)c1ccc(CNC(=O)CCc2c(SSc3[nH]c4ccccc4c3CCC(=O)NCc3ccc(C(=O)OC)cc3)[nH]c3ccccc23)cc1,,,CHEMBL1127622,J Med Chem,1994.0,"{'bei': '7.82', 'le': '0.15', 'lle': '-1.78', 'sei': '4.03'}",CHEMBL154080,,CHEMBL154080,5.75,0,http://www.openphacts.org/units/Nanomolar,305906,=,1,1,=,,IC50,nM,,1800.0,CHEMBL267,Homo sapiens,Tyrosine-protein kinase SRC,9606,,,IC50,uM,UO_0000065,,1.8
,,622995,[],CHEMBL843948,Inhibition of the tyrosine kinase activity of the product encoded by pp60 v-src.,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(CCc1c(SSc2[nH]c3ccccc3c2CCC(=O)NCc2ccc(C(=O)O)cc2)[nH]c2ccccc12)NCc1ccc(C(=O)O)cc1,,,CHEMBL1127622,J Med Chem,1994.0,"{'bei': '8.24', 'le': '0.16', 'lle': '-1.52', 'sei': '3.54'}",CHEMBL155293,,CHEMBL155293,5.82,0,http://www.openphacts.org/units/Nanomolar,305910,=,1,1,=,,IC50,nM,,1500.0,CHEMBL267,Homo sapiens,Tyrosine-protein kinase SRC,9606,,,IC50,uM,UO_0000065,,1.5
,,623063,[],CHEMBL816861,In vitro inhibition of the c-src tyrosine kinase activity in A431 membranes using angiotensin II as phosphate acceptor as substrate,B,,,BAO_0000190,BAO_0000249,cell membrane format,C=C(CN1CCOCC1)C(=O)c1ccc(OCc2ccccc2)cc1.Cl,,,CHEMBL1128740,J Med Chem,1995.0,,CHEMBL544067,,CHEMBL1192773,,0,http://www.openphacts.org/units/Nanomolar,145222,>,1,1,>,,IC50,nM,,100000.0,CHEMBL267,Homo sapiens,Tyrosine-protein kinase SRC,9606,,,IC50,uM,UO_0000065,,100.0
,,624260,[],CHEMBL843948,Inhibition of the tyrosine kinase activity of the product encoded by pp60 v-src.,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(CCc1c(SSc2[nH]c3ccccc3c2CCC(=O)NCc2ccccc2)[nH]c2ccccc12)NCc1ccccc1,,,CHEMBL1127622,J Med Chem,1994.0,"{'bei': '8.95', 'le': '0.17', 'lle': '-2.41', 'sei': '6.17'}",CHEMBL293261,,CHEMBL293261,5.54,0,http://www.openphacts.org/units/Nanomolar,305896,=,1,1,=,,IC50,nM,,2900.0,CHEMBL267,Homo sapiens,Tyrosine-protein kinase SRC,9606,,,IC50,uM,UO_0000065,,2.9
,,624337,[],CHEMBL816861,In vitro inhibition of the c-src tyrosine kinase activity in A431 membranes using angiotensin II as phosphate acceptor as substrate,B,,,BAO_0000190,BAO_0000249,cell membrane format,C=C(CN(C)C)C(=O)c1ccccc1.Cl,,,CHEMBL1128740,J Med Chem,1995.0,,CHEMBL468975,,CHEMBL1186542,,0,http://www.openphacts.org/units/Nanomolar,145231,>,1,1,>,,IC50,nM,,100000.0,CHEMBL267,Homo sapiens,Tyrosine-protein kinase SRC,9606,,,IC50,uM,UO_0000065,,100.0
,,624611,[],CHEMBL821541,Concentration of compound required for inhibiting the binding of the fluorescent probe to the c-Src tyrosine kinase SH2 domain by 50%,B,,,BAO_0000190,BAO_0000357,single protein format,CC(=O)N[C@@H](Cc1ccc(OP(=O)(O)O)cc1)C(=O)N[C@@H](C(=O)O)C(=O)N[C@H](CCC(=O)O)CC(=O)N[C@H](C(=O)O)C(C)C,,,CHEMBL1148323,J Med Chem,2004.0,"{'bei': '6.90', 'le': '0.14', 'lle': '5.72', 'sei': '1.51'}",CHEMBL431642,,CHEMBL431642,4.46,0,http://www.openphacts.org/units/Nanomolar,199351,=,1,1,=,,IC50,nM,,34600.0,CHEMBL267,Homo sapiens,Tyrosine-protein kinase SRC,9606,,,IC50,uM,UO_0000065,,34.6
,,625255,[],CHEMBL822438,Inhibition of cellular oncogene pp60 c-src,B,,,BAO_0000190,BAO_0000357,single protein format,CCN1c2ccccc2Cc2c(O)ncnc21,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1128884,Bioorg Med Chem Lett,1995.0,,CHEMBL7404,,CHEMBL7404,,0,http://www.openphacts.org/units/Nanomolar,1202,=,1,1,=,,IC50,nM,,550000.0,CHEMBL267,Homo sapiens,Tyrosine-protein kinase SRC,9606,,,IC50,uM,UO_0000065,,550.0
,,625512,[],CHEMBL843948,Inhibition of the tyrosine kinase activity of the product encoded by pp60 v-src.,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(CCc1c(SSc2[nH]c3ccccc3c2CCC(=O)Nc2ccccc2)[nH]c2ccccc12)Nc1ccccc1,,,CHEMBL1127622,J Med Chem,1994.0,"{'bei': '9.07', 'le': '0.17', 'lle': '-3.23', 'sei': '5.97'}",CHEMBL156797,,CHEMBL156797,5.36,0,http://www.openphacts.org/units/Nanomolar,305918,=,1,1,=,,IC50,nM,,4400.0,CHEMBL267,Homo sapiens,Tyrosine-protein kinase SRC,9606,,,IC50,uM,UO_0000065,,4.4
,,625574,[],CHEMBL816861,In vitro inhibition of the c-src tyrosine kinase activity in A431 membranes using angiotensin II as phosphate acceptor as substrate,B,,,BAO_0000190,BAO_0000249,cell membrane format,C=C(CN(C)C)C(=O)c1ccc(OCc2ccccc2)c(O)c1.Cl,,,CHEMBL1128740,J Med Chem,1995.0,"{'bei': '13.81', 'le': '0.26', 'lle': '1.03', 'sei': '8.64'}",CHEMBL542887,,CHEMBL1191747,4.30,0,http://www.openphacts.org/units/Nanomolar,145224,=,1,1,=,,IC50,nM,,50000.0,CHEMBL267,Homo sapiens,Tyrosine-protein kinase SRC,9606,,,IC50,uM,UO_0000065,,50.0
,,625580,[],CHEMBL816861,In vitro inhibition of the c-src tyrosine kinase activity in A431 membranes using angiotensin II as phosphate acceptor as substrate,B,,,BAO_0000190,BAO_0000249,cell membrane format,C=C(CN(C)C)C(=O)c1ccc(OS(=O)(=O)c2ccc(C(=O)N(C)C)cc2)cc1.Cl,,,CHEMBL1128740,J Med Chem,1995.0,,CHEMBL552634,,CHEMBL1194428,,0,http://www.openphacts.org/units/Nanomolar,145233,>,1,1,>,,IC50,nM,,50000.0,CHEMBL267,Homo sapiens,Tyrosine-protein kinase SRC,9606,,,IC50,uM,UO_0000065,,50.0
,,626581,[],CHEMBL822438,Inhibition of cellular oncogene pp60 c-src,B,,,BAO_0000190,BAO_0000357,single protein format,Oc1[nH]cnc2nc3ccccc3c1-2,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1128884,Bioorg Med Chem Lett,1995.0,,CHEMBL267004,,CHEMBL267004,,0,http://www.openphacts.org/units/Nanomolar,1204,=,1,1,=,,IC50,nM,,293000.0,CHEMBL267,Homo sapiens,Tyrosine-protein kinase SRC,9606,,,IC50,uM,UO_0000065,,293.0
,,626715,[],CHEMBL843948,Inhibition of the tyrosine kinase activity of the product encoded by pp60 v-src.,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(CCC1C(S)=Nc2ccccc21)NCc1ccccc1,,,CHEMBL1127622,J Med Chem,1994.0,"{'bei': '16.21', 'le': '0.31', 'lle': '1.19', 'sei': '12.14'}",CHEMBL154911,,CHEMBL154911,5.03,0,http://www.openphacts.org/units/Nanomolar,305898,=,1,1,=,,IC50,nM,,9300.0,CHEMBL267,Homo sapiens,Tyrosine-protein kinase SRC,9606,,,IC50,uM,UO_0000065,,9.3
,,626779,[],CHEMBL843948,Inhibition of the tyrosine kinase activity of the product encoded by pp60 v-src.,B,,,BAO_0000190,BAO_0000357,single protein format,NC(=O)CCc1c(SSc2[nH]c3ccccc3c2CCC(N)=O)[nH]c2ccccc12,,,CHEMBL1127622,J Med Chem,1994.0,"{'bei': '13.28', 'le': '0.27', 'lle': '1.54', 'sei': '4.95'}",CHEMBL157021,,CHEMBL157021,5.82,0,http://www.openphacts.org/units/Nanomolar,305920,=,1,1,=,,IC50,nM,,1500.0,CHEMBL267,Homo sapiens,Tyrosine-protein kinase SRC,9606,,,IC50,uM,UO_0000065,,1.5
,,628129,[],CHEMBL816861,In vitro inhibition of the c-src tyrosine kinase activity in A431 membranes using angiotensin II as phosphate acceptor as substrate,B,,,BAO_0000190,BAO_0000249,cell membrane format,CN(C)CCC(=O)c1ccc(OCc2ccccc2)c(O)c1.Cl,,,CHEMBL1128740,J Med Chem,1995.0,,CHEMBL552860,,CHEMBL1194560,,0,http://www.openphacts.org/units/Nanomolar,145241,>,1,1,>,,IC50,nM,,50000.0,CHEMBL267,Homo sapiens,Tyrosine-protein kinase SRC,9606,,,IC50,uM,UO_0000065,,50.0
,,629453,[],CHEMBL843948,Inhibition of the tyrosine kinase activity of the product encoded by pp60 v-src.,B,,,BAO_0000190,BAO_0000357,single protein format,COC(=O)CCc1c(SSc2[nH]c3ccccc3c2CCC(=O)OC)[nH]c2ccccc12,,,CHEMBL1127622,J Med Chem,1994.0,"{'bei': '11.64', 'le': '0.23', 'lle': '-0.20', 'sei': '6.48'}",CHEMBL79808,,CHEMBL79808,5.46,0,http://www.openphacts.org/units/Nanomolar,305914,=,1,1,=,,IC50,nM,,3500.0,CHEMBL267,Homo sapiens,Tyrosine-protein kinase SRC,9606,,,IC50,uM,UO_0000065,,3.5
,,629482,[],CHEMBL816861,In vitro inhibition of the c-src tyrosine kinase activity in A431 membranes using angiotensin II as phosphate acceptor as substrate,B,,,BAO_0000190,BAO_0000249,cell membrane format,C=C(CN(C)C)C(=O)c1ccc(OS(=O)(=O)c2ccc(C(=O)O)c(O)c2)cc1,,,CHEMBL1128740,J Med Chem,1995.0,"{'bei': '10.61', 'le': '0.21', 'lle': '2.14', 'sei': '3.55'}",CHEMBL310580,,CHEMBL310580,4.30,0,http://www.openphacts.org/units/Nanomolar,145234,=,1,1,=,,IC50,nM,,50000.0,CHEMBL267,Homo sapiens,Tyrosine-protein kinase SRC,9606,,,IC50,uM,UO_0000065,,50.0
,,630619,[],CHEMBL843948,Inhibition of the tyrosine kinase activity of the product encoded by pp60 v-src.,B,,,BAO_0000190,BAO_0000357,single protein format,COC(=O)c1ccc(CNC(=O)CCc2c(SSc3[nH]c4ccccc4c3CCC(=O)NCc3ccc(C(=O)OC)c(O)c3)[nH]c3ccccc23)cc1O,,,CHEMBL1127622,J Med Chem,1994.0,"{'bei': '5.22', 'le': '0.10', 'lle': '-2.93', 'sei': '2.19'}",CHEMBL154822,,CHEMBL154822,4.00,0,http://www.openphacts.org/units/Nanomolar,305907,=,1,1,=,,IC50,nM,,100000.0,CHEMBL267,Homo sapiens,Tyrosine-protein kinase SRC,9606,,,IC50,uM,UO_0000065,,100.0
,,631687,[],CHEMBL822438,Inhibition of cellular oncogene pp60 c-src,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc2c(cc1OC)Nc1ncn(C)c(=O)c1C2,,,CHEMBL1128884,Bioorg Med Chem Lett,1995.0,"{'bei': '21.66', 'le': '0.40', 'lle': '4.47', 'sei': '9.06'}",CHEMBL6976,,CHEMBL6976,5.92,0,http://www.openphacts.org/units/Nanomolar,1200,=,1,1,=,,IC50,nM,,1200.0,CHEMBL267,Homo sapiens,Tyrosine-protein kinase SRC,9606,,,IC50,uM,UO_0000065,,1.2
,,631760,[],CHEMBL805361,Inhibition of Src-mediated dentine resorption in rabbit-osteoclast assay,F,,,BAO_0000190,BAO_0000221,tissue-based format,N[C@H]1CC[C@H](Nc2nc(Nc3ccc(P(=O)(O)CP(=O)(O)O)cc3)c3ncn(C4CCCC4)c3n2)CC1,,,CHEMBL1136209,Bioorg Med Chem Lett,2003.0,,CHEMBL3084838,,CHEMBL3084838,7.39,0,http://www.openphacts.org/units/Nanomolar,194619,=,1,1,=,,IC50,nM,,41.0,CHEMBL267,Homo sapiens,Tyrosine-protein kinase SRC,9606,,,IC50,uM,UO_0000065,,0.041
,,632300,[],CHEMBL821541,Concentration of compound required for inhibiting the binding of the fluorescent probe to the c-Src tyrosine kinase SH2 domain by 50%,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)[C@H](NC(=O)C[C@@H](CCC(=O)O)NC(=O)[C@@H](NC(=O)[C@@H](N)Cc1ccc(OP(=O)(O)O)cc1)C(=O)O)C(=O)O,,,CHEMBL1148323,J Med Chem,2004.0,"{'bei': '6.75', 'le': '0.14', 'lle': '5.52', 'sei': '1.40'}",CHEMBL106664,,CHEMBL106664,4.08,0,http://www.openphacts.org/units/Nanomolar,199352,=,1,1,=,,IC50,nM,,83200.0,CHEMBL267,Homo sapiens,Tyrosine-protein kinase SRC,9606,,,IC50,uM,UO_0000065,,83.2
,,641525,[],CHEMBL806423,Inhibition of Src kinase,B,,,BAO_0000190,BAO_0000357,single protein format,CN(C)c1cc2c(Nc3ccc4c(cnn4Cc4ccccc4)c3)ncnc2cn1,,,CHEMBL1134080,Bioorg Med Chem Lett,2001.0,,CHEMBL30432,GW282974X,CHEMBL30432,,0,http://www.openphacts.org/units/Nanomolar,46054,>,1,1,>,,IC50,nM,,50000.0,CHEMBL267,Homo sapiens,Tyrosine-protein kinase SRC,9606,,,IC50,uM,UO_0000065,,50.0
,,671982,[],CHEMBL805363,Affinity for Src protein tyrosine kinase,B,,,BAO_0000190,BAO_0000357,single protein format,C[C@H](NC(=O)[C@@H](CC(=O)O)Cc1ccc(OP(=O)(O)O)cc1)c1nc(Cc2ccc(Cl)c(Cl)c2)no1,,,CHEMBL1131855,Bioorg Med Chem Lett,1999.0,"{'bei': '7.66', 'le': '0.16', 'lle': '0.33', 'sei': '2.48'}",CHEMBL102765,,CHEMBL102765,4.28,0,http://www.openphacts.org/units/Nanomolar,190784,=,1,1,=,,IC50,nM,,53000.0,CHEMBL267,Homo sapiens,Tyrosine-protein kinase SRC,9606,,,IC50,uM,UO_0000065,,53.0
,,672331,[],CHEMBL807314,Inhibitory activity against human c-Src Kinase was measured using ELISA assay,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc2ncc(C#N)c(Nc3c(Cl)cccc3Cl)c2cc1OC,,,CHEMBL1134365,J Med Chem,2001.0,"{'bei': '19.28', 'le': '0.39', 'lle': '2.04', 'sei': '10.74'}",CHEMBL168862,,CHEMBL168862,7.21,0,http://www.openphacts.org/units/Nanomolar,331110,=,1,1,=,,IC50,nM,,61.0,CHEMBL267,Homo sapiens,Tyrosine-protein kinase SRC,9606,,,IC50,nM,UO_0000065,,61.0
,,672332,[],CHEMBL807314,Inhibitory activity against human c-Src Kinase was measured using ELISA assay,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc2ncc(C#N)c(Nc3ccc(Br)cc3Cl)c2cc1OC,,,CHEMBL1134365,J Med Chem,2001.0,"{'bei': '18.69', 'le': '0.43', 'lle': '2.54', 'sei': '11.65'}",CHEMBL355353,,CHEMBL355353,7.82,0,http://www.openphacts.org/units/Nanomolar,331103,=,1,1,=,,IC50,nM,,15.0,CHEMBL267,Homo sapiens,Tyrosine-protein kinase SRC,9606,,,IC50,nM,UO_0000065,,15.0
,,672333,[],CHEMBL807314,Inhibitory activity against human c-Src Kinase was measured using ELISA assay,B,,,BAO_0000190,BAO_0000357,single protein format,N#Cc1cnc2cc(OCCCN3CCOCC3)c(OCCCN3CCOCC3)cc2c1Nc1ccc(Cl)cc1Cl,,,CHEMBL1134365,J Med Chem,2001.0,"{'bei': '12.86', 'le': '0.26', 'lle': '2.36', 'sei': '8.38'}",CHEMBL166650,,CHEMBL166650,7.72,0,http://www.openphacts.org/units/Nanomolar,331102,=,1,1,=,,IC50,nM,,19.0,CHEMBL267,Homo sapiens,Tyrosine-protein kinase SRC,9606,,,IC50,nM,UO_0000065,,19.0
